"month","year","monthly_mean"
2,2012,1.87345215517241
3,2012,1.93760443548387
4,2012,1.48189791666667
5,2012,1.27571935483871
6,2012,1.10539125
7,2012,0.955847177419355
8,2012,0.889772580645161
9,2012,1.06727791666667
10,2012,1.53186653225806
11,2012,1.79551291666667
12,2012,1.92739717741935
1,2013,1.88525080645161
2,2013,1.93839375
3,2013,2.02877540322581
4,2013,1.49523708333333
5,2013,1.25801169354839
6,2013,1.12782958333333
7,2013,1.04933387096774
8,2013,1.22159798387097
9,2013,1.30009541666667
10,2013,1.67777419354839
11,2013,2.00863666666667
12,2013,1.7171435483871
1,2014,2.25812822580645
2,2014,2.43754241071429
3,2014,1.97785080645161
4,2014,1.60087875
5,2014,1.21953709677419
6,2014,1.33277083333333
7,2014,1.27207822580645
8,2014,1.15764919354839
9,2014,1.2864625
10,2014,1.81368387096774
11,2014,2.36605916666667
12,2014,2.34794112903226
1,2015,2.42640322580645
2,2015,2.22858571428571
3,2015,2.13197983870968
4,2015,1.82533416666667
5,2015,1.25656733870968
6,2015,1.14655958333333
7,2015,1.04237096774194
8,2015,1.03638225806452
9,2015,1.2719125
10,2015,1.69858064516129
11,2015,2.11176
12,2015,1.96366129032258
1,2016,2.96311814516129
2,2016,2.29393922413793
3,2016,2.52567822580645
4,2016,1.56229083333333
5,2016,1.28133709677419
6,2016,1.17894541666667
7,2016,1.08302620967742
8,2016,1.41508548387097
9,2016,1.52327625
10,2016,1.85301088709677
11,2016,2.20004458333333
12,2016,1.60552298387097
1,2017,2.20720806451613
2,2017,2.72021830357143
3,2017,3.33038870967742
4,2017,1.52224958333333
5,2017,1.12961370967742
6,2017,1.10865666666667
7,2017,1.01024516129032
8,2017,0.977682661290323
9,2017,1.15644375
10,2017,1.54006451612903
11,2017,1.71860375
12,2017,1.57903346774194
1,2018,1.51440322580645
2,2018,1.47824910714286
3,2018,1.81010887096774
4,2018,1.35271666666667
5,2018,1.09916290322581
6,2018,1.04969583333333
7,2018,0.95589435483871
8,2018,1.01085524193548
9,2018,1.24404458333333
10,2018,1.60246774193548
11,2018,1.86037041666667
12,2018,1.75699475806452
1,2019,2.49488951612903
2,2019,3.32036651785714
3,2019,2.17431088709677
4,2019,1.85823083333333
5,2019,1.28877580645161
6,2019,1.21283
7,2019,1.02227903225806
8,2019,1.06386209677419
9,2019,1.1551025
10,2019,1.5827
11,2019,1.84013208333333
12,2019,1.94613185483871
1,2020,2.06404233870968
2,2020,2.04074612068966
3,2020,1.82472943548387
4,2020,1.42770125
5,2020,1.02608870967742
6,2020,1.09975083333333
7,2020,0.995545161290323
8,2020,0.951695161290323
9,2020,1.0707575
10,2020,1.43171612903226
11,2020,1.74363833333333
12,2020,1.75622258064516
1,2021,1.58269314516129
2,2021,1.78701830357143
3,2021,1.60773225806452
4,2021,1.13686166666667
5,2021,1.04068911290323
6,2021,0.860350416666667
7,2021,0.717391935483871
8,2021,0.707472580645161
9,2021,0.865674166666667
10,2021,1.25843225806452
11,2021,1.47424541666667
12,2021,1.61316733870968
1,2022,1.48518064516129
2,2022,1.57719285714286
3,2022,1.5347125
4,2022,1.28034541666667
5,2022,0.803498387096774
6,2022,0.739975833333333
7,2022,0.775459677419355
8,2022,0.820474193548387
9,2022,1.02987583333333
10,2022,1.31178870967742
11,2022,1.38864583333333
12,2022,1.53673425925926
