system:time_start,undefined
"Jan 1, 2001",17.775
"Jan 9, 2001",17.892
"Jan 17, 2001",18.108
"Jan 25, 2001",19.583
"Feb 2, 2001",18.742
"Feb 10, 2001",19.625
"Feb 18, 2001",17.342
"Feb 26, 2001",17
"Mar 6, 2001",18.942
"Mar 14, 2001",15.517
"Mar 22, 2001",14.542
"Mar 30, 2001",14.917
"Apr 7, 2001",14.4
"Apr 15, 2001",16.367
"Apr 23, 2001",11
"May 1, 2001",11.408
"May 9, 2001",10.408
"May 17, 2001",11.25
"May 25, 2001",10.4
"Jun 2, 2001",8.417
"Jun 10, 2001",8.967
"Jul 4, 2001",10.383
"Jul 12, 2001",7.992
"Jul 20, 2001",9.45
"Jul 28, 2001",9.308
"Aug 5, 2001",8.558
"Aug 13, 2001",8
"Aug 21, 2001",10.458
"Aug 29, 2001",12.4
"Sep 6, 2001",10.55
"Sep 14, 2001",11.517
"Sep 22, 2001",12.408
"Sep 30, 2001",12.008
"Oct 8, 2001",14.842
"Oct 16, 2001",17.075
"Oct 24, 2001",17.833
"Nov 1, 2001",17
"Nov 9, 2001",19.833
"Nov 17, 2001",20.75
"Nov 25, 2001",18.05
"Dec 3, 2001",20.35
"Dec 11, 2001",17.975
"Dec 19, 2001",20.3
"Dec 27, 2001",21.658
"Jan 1, 2002",15.142
"Jan 9, 2002",16.458
"Jan 25, 2002",19.642
"Feb 2, 2002",20.292
"Feb 10, 2002",19.15
"Feb 18, 2002",18.308
"Feb 26, 2002",18.575
"Mar 6, 2002",17.583
"Mar 14, 2002",18.208
"Mar 22, 2002",17
"Mar 30, 2002",17.742
"Apr 7, 2002",15.733
"Apr 15, 2002",14.742
"Apr 23, 2002",14.583
"May 1, 2002",14.05
"May 9, 2002",12
"May 17, 2002",12.625
"May 25, 2002",9.433
"Jun 2, 2002",10
"Jun 10, 2002",9.033
"Jun 18, 2002",10.133
"Jun 26, 2002",9
"Jul 4, 2002",8.058
"Jul 12, 2002",7.217
"Jul 20, 2002",6.35
"Jul 28, 2002",6.15
"Aug 5, 2002",7.575
"Aug 13, 2002",7.583
"Aug 21, 2002",9.158
"Aug 29, 2002",9.167
"Sep 6, 2002",10.008
"Sep 14, 2002",11.008
"Sep 22, 2002",12.008
"Sep 30, 2002",11.742
"Oct 8, 2002",14.017
"Oct 16, 2002",15.167
"Oct 24, 2002",15.583
"Nov 1, 2002",16.183
"Nov 9, 2002",15.6
"Nov 17, 2002",17.308
"Nov 25, 2002",21.025
"Dec 3, 2002",20.3
"Dec 11, 2002",18.858
"Dec 19, 2002",16.608
"Dec 27, 2002",13.508
"Jan 1, 2003",15.392
"Jan 9, 2003",19.2
"Jan 17, 2003",17.15
"Jan 25, 2003",15.008
"Feb 2, 2003",14.6
"Feb 10, 2003",16.758
"Feb 18, 2003",17.342
"Feb 26, 2003",18.2
"Mar 6, 2003",15.992
"Mar 14, 2003",15.733
"Mar 22, 2003",15.308
"Mar 30, 2003",13.292
"Apr 7, 2003",12.292
"Apr 15, 2003",12.058
"Apr 23, 2003",10.992
"May 1, 2003",10.158
"May 9, 2003",10.625
"May 17, 2003",8.992
"May 25, 2003",9.158
"Jun 2, 2003",8.133
"Jun 10, 2003",6.575
"Jun 18, 2003",7.017
"Jun 26, 2003",6.575
"Jul 4, 2003",7.033
"Jul 12, 2003",7.175
"Jul 20, 2003",5.308
"Jul 28, 2003",5.733
"Aug 5, 2003",5.458
"Aug 13, 2003",6.575
"Aug 21, 2003",7
"Aug 29, 2003",7.483
"Sep 6, 2003",8.483
"Sep 14, 2003",8.008
"Sep 22, 2003",8.85
"Sep 30, 2003",9.425
"Oct 8, 2003",12.017
"Oct 16, 2003",14.158
"Oct 24, 2003",15.075
"Nov 1, 2003",14.042
"Nov 9, 2003",14.883
"Nov 17, 2003",15.967
"Nov 25, 2003",14.875
"Dec 3, 2003",14.3
"Dec 11, 2003",12.742
"Dec 19, 2003",14.6
"Dec 27, 2003",12.608
"Jan 1, 2004",12.6
"Jan 9, 2004",14.725
"Jan 17, 2004",14.575
"Jan 25, 2004",13.467
"Feb 2, 2004",13.875
"Feb 10, 2004",12.192
"Feb 18, 2004",13.308
"Feb 26, 2004",13.733
"Mar 5, 2004",13.583
"Mar 13, 2004",13.433
"Mar 21, 2004",12.575
"Mar 29, 2004",11.575
"Apr 6, 2004",10.575
"Apr 14, 2004",10.425
"Apr 22, 2004",9.575
"Apr 30, 2004",9.15
"May 8, 2004",8.725
"May 16, 2004",9.15
"May 24, 2004",8.292
"Jun 1, 2004",7.583
"Jun 9, 2004",7.008
"Jun 17, 2004",7.142
"Jun 25, 2004",5.442
"Jul 3, 2004",7.15
"Jul 11, 2004",7.15
"Jul 19, 2004",7.15
"Jul 27, 2004",6.3
"Aug 4, 2004",6.158
"Aug 12, 2004",7.575
"Aug 20, 2004",8.15
"Aug 28, 2004",8.3
"Sep 5, 2004",9.158
"Sep 13, 2004",10.617
"Sep 21, 2004",11.05
"Sep 29, 2004",10.442
"Oct 7, 2004",12.575
"Oct 15, 2004",13.008
"Oct 23, 2004",11.883
"Oct 31, 2004",14.733
"Nov 8, 2004",16.017
"Nov 16, 2004",16.592
"Nov 24, 2004",17.15
"Dec 2, 2004",16.3
"Dec 10, 2004",16.033
"Dec 18, 2004",18.392
"Dec 26, 2004",13.933
"Jan 1, 2005",12.033
"Jan 9, 2005",14.425
"Jan 17, 2005",12.158
"Jan 25, 2005",13
"Feb 2, 2005",15.417
"Feb 10, 2005",13.858
"Feb 18, 2005",16.717
"Feb 26, 2005",14.217
"Mar 6, 2005",11.158
"Mar 14, 2005",11.725
"Mar 22, 2005",9.45
"Mar 30, 2005",11.575
"Apr 7, 2005",11
"Apr 15, 2005",11.008
"Apr 23, 2005",10.433
"May 1, 2005",7.025
"May 9, 2005",7.875
"May 17, 2005",7.45
"May 25, 2005",8.3
"Jun 2, 2005",9.475
"Jun 10, 2005",9.158
"Jun 18, 2005",7.158
"Jun 26, 2005",7.592
"Jul 4, 2005",8.583
"Jul 12, 2005",5.608
"Jul 20, 2005",8.008
"Jul 28, 2005",8.583
