"month","year","monthly_mean"
10,2010,1.61316935483871
11,2010,1.52474166666667
11,2010,1.71387291666667
11,2010,1.80884583333333
11,2010,1.81818958333333
11,2010,1.53471458333333
11,2010,1.5336525
11,2010,1.52519416666667
11,2010,1.68679333333333
12,2010,1.42934516129032
12,2010,1.66261008064516
12,2010,1.70125403225806
12,2010,1.6214939516129
12,2010,1.40824879032258
12,2010,1.47593629032258
12,2010,1.42573629032258
12,2010,1.64928387096774
1,2011,1.68036048387097
1,2011,1.93091935483871
1,2011,2.00335443548387
1,2011,2.01285564516129
1,2011,1.70491532258065
1,2011,1.67683306451613
1,2011,1.71676048387097
1,2011,1.89119798387097
2,2011,1.85705089285714
2,2011,2.14242276785714
2,2011,2.166825
2,2011,2.215078125
2,2011,1.81841160714286
2,2011,1.83369017857143
2,2011,1.86418794642857
2,2011,2.12266116071429
3,2011,1.85545725806452
3,2011,2.23232903225806
3,2011,2.17882338709677
3,2011,2.27699717741935
3,2011,1.82355846774194
3,2011,1.85915362903226
3,2011,1.85319798387097
3,2011,2.16903225806452
4,2011,1.61005416666667
4,2011,1.91672041666667
4,2011,1.77857958333333
4,2011,1.80172583333333
4,2011,1.62515791666667
4,2011,1.62756291666667
4,2011,1.65195916666667
4,2011,1.89447166666667
5,2011,1.33630161290323
5,2011,1.49615443548387
5,2011,1.54648629032258
5,2011,1.3856314516129
5,2011,1.28238911290323
5,2011,1.31653024193548
5,2011,1.26876572580645
5,2011,1.48598508064516
6,2011,1.08422583333333
6,2011,1.25845791666667
6,2011,1.30013333333333
6,2011,1.21016583333333
6,2011,1.03587958333333
6,2011,1.08299791666667
6,2011,1.02414875
6,2011,1.25656541666667
7,2011,0.909470967741935
7,2011,1.12873064516129
7,2011,1.24764274193548
7,2011,1.16792741935484
7,2011,0.876940322580645
7,2011,1.01028225806452
7,2011,0.858761290322581
7,2011,1.08335403225806
8,2011,0.916297580645161
8,2011,1.1244814516129
8,2011,1.15177459677419
8,2011,1.13307782258065
8,2011,0.93101814516129
8,2011,0.96975
8,2011,0.924157258064516
8,2011,1.10744596774194
9,2011,1.149385
9,2011,1.44087166666667
9,2011,1.39578291666667
9,2011,1.40110791666667
9,2011,1.16619291666667
9,2011,1.2059625
9,2011,1.1704975
9,2011,1.41961333333333
10,2011,1.50279838709677
10,2011,1.75271290322581
10,2011,1.66286935483871
10,2011,1.73208387096774
10,2011,1.48984838709677
10,2011,1.51163064516129
10,2011,1.52271612903226
10,2011,1.74219193548387
11,2011,1.75656041666667
11,2011,2.04054583333333
11,2011,1.90766375
11,2011,1.92175958333333
11,2011,1.6426825
11,2011,1.76844375
11,2011,1.69169333333333
11,2011,1.86602791666667
12,2011,1.54213830645161
12,2011,1.81425403225806
12,2011,1.59301088709677
12,2011,1.80939233870968
12,2011,1.40764274193548
12,2011,1.55292701612903
12,2011,1.43753387096774
12,2011,1.63977298387097
1,2012,1.27307459677419
1,2012,1.5112185483871
1,2012,1.57228709677419
1,2012,1.56543225806452
1,2012,1.27847983870968
1,2012,1.32227983870968
1,2012,1.26725846774194
1,2012,1.41526330645161
2,2012,1.64430560344828
2,2012,1.96658017241379
2,2012,1.84495431034483
2,2012,1.89781120689655
2,2012,1.57058620689655
2,2012,1.69782068965517
2,2012,1.61935732758621
2,2012,1.87345215517241
3,2012,1.84316733870968
3,2012,2.00782217741935
3,2012,1.91372419354839
3,2012,1.97270040322581
3,2012,1.79757862903226
3,2012,1.9001689516129
3,2012,1.82231935483871
3,2012,1.93760443548387
4,2012,1.48568958333333
4,2012,1.61203875
4,2012,1.52423416666667
4,2012,1.53135541666667
4,2012,1.39564458333333
4,2012,1.47657791666667
4,2012,1.4349375
4,2012,1.48189791666667
5,2012,1.16979838709677
5,2012,1.32747258064516
5,2012,1.18009838709677
5,2012,1.21383548387097
5,2012,1.15826290322581
5,2012,1.18626935483871
5,2012,1.15987741935484
5,2012,1.27571935483871
6,2012,0.960001666666667
6,2012,1.22555041666667
6,2012,1.09274625
6,2012,1.10723791666667
6,2012,0.91075875
6,2012,0.985885833333333
6,2012,0.909302916666667
6,2012,1.10539125
7,2012,0.870575806451613
7,2012,1.08784637096774
7,2012,0.987522983870968
7,2012,0.983958467741936
7,2012,0.828500403225806
7,2012,0.891823387096774
7,2012,0.834685080645161
7,2012,0.955847177419355
8,2012,0.877365322580645
8,2012,0.966532258064516
8,2012,0.834923387096774
8,2012,0.870679838709677
8,2012,0.792252419354839
8,2012,0.881740322580645
8,2012,0.82281935483871
8,2012,0.889772580645161
9,2012,1.12585666666667
9,2012,1.16742375
9,2012,1.07307125
9,2012,1.09505083333333
9,2012,1.02309541666667
9,2012,1.08871583333333
9,2012,1.07187416666667
9,2012,1.06727791666667
10,2012,1.42674919354839
10,2012,1.58233185483871
10,2012,1.44027056451613
10,2012,1.47423548387097
10,2012,1.41046411290323
10,2012,1.43008306451613
10,2012,1.43951129032258
10,2012,1.53186653225806
11,2012,1.75707833333333
11,2012,1.89260291666667
11,2012,1.8549475
11,2012,1.8251025
11,2012,1.71719708333333
11,2012,1.76731208333333
11,2012,1.74783
11,2012,1.79551291666667
12,2012,2.0522435483871
12,2012,2.0746439516129
12,2012,2.03416693548387
12,2012,2.01165403225806
12,2012,1.8742689516129
12,2012,2.10248185483871
12,2012,1.93192258064516
12,2012,1.92739717741935
1,2013,1.77255040322581
1,2013,1.88941451612903
1,2013,1.98201774193548
1,2013,1.89480725806452
1,2013,1.77770766129032
1,2013,1.72057903225806
1,2013,1.80660403225806
1,2013,1.88525080645161
2,2013,1.86569598214286
2,2013,1.98769955357143
2,2013,2.16367276785714
2,2013,1.939053125
2,2013,1.72981696428571
2,2013,1.85300892857143
2,2013,1.84245625
2,2013,1.93839375
3,2013,1.91889032258065
3,2013,2.40707137096774
3,2013,2.14456733870968
3,2013,2.01251653225806
3,2013,1.74034879032258
3,2013,1.95501370967742
3,2013,1.88645282258065
3,2013,2.02877540322581
4,2013,1.56426833333333
4,2013,1.62476333333333
4,2013,1.57531083333333
4,2013,1.63054416666667
4,2013,1.2834625
4,2013,1.60585083333333
4,2013,1.42943041666667
4,2013,1.49523708333333
5,2013,1.22539637096774
5,2013,1.32230322580645
5,2013,1.26042540322581
5,2013,1.16496975806452
5,2013,1.10691451612903
5,2013,1.26842338709677
5,2013,1.09403467741936
5,2013,1.25801169354839
6,2013,1.09208291666667
6,2013,1.2955125
6,2013,1.14544708333333
6,2013,1.08829875
6,2013,0.980160833333333
6,2013,1.09259
6,2013,1.01425083333333
6,2013,1.12782958333333
7,2013,0.978745161290323
7,2013,1.17343709677419
7,2013,1.15514112903226
7,2013,1.05059274193548
7,2013,0.874474193548387
7,2013,0.96753064516129
7,2013,0.917354838709677
7,2013,1.04933387096774
8,2013,1.01066008064516
8,2013,1.27314798387097
8,2013,1.24406290322581
8,2013,1.24087741935484
8,2013,0.953390322580645
8,2013,1.00700685483871
8,2013,0.996673387096774
8,2013,1.22159798387097
9,2013,1.17138875
9,2013,1.34355625
9,2013,1.3704875
9,2013,1.31393666666667
9,2013,1.12946583333333
9,2013,1.15375041666667
9,2013,1.13734416666667
9,2013,1.30009541666667
10,2013,1.49693548387097
10,2013,1.74911935483871
10,2013,1.64849032258065
10,2013,1.64524677419355
10,2013,1.47693709677419
10,2013,1.52383387096774
10,2013,1.47000967741935
10,2013,1.67777419354839
11,2013,1.74364791666667
11,2013,1.98879375
11,2013,1.89531166666667
11,2013,1.77090916666667
11,2013,1.71692875
11,2013,1.76440208333333
11,2013,1.67172083333333
11,2013,2.00863666666667
12,2013,1.67602620967742
12,2013,1.71373830645161
12,2013,2.11014032258065
12,2013,1.98764435483871
12,2013,1.55690766129032
12,2013,1.6533125
12,2013,1.60397016129032
12,2013,1.7171435483871
1,2014,2.02840322580645
1,2014,2.40214959677419
1,2014,2.45961572580645
1,2014,2.37247983870968
1,2014,2.05183830645161
1,2014,2.05212983870968
1,2014,2.31054112903226
1,2014,2.25812822580645
2,2014,2.08126205357143
2,2014,2.44153169642857
2,2014,2.70757723214286
2,2014,2.78541026785714
2,2014,2.17725580357143
2,2014,2.01670892857143
2,2014,2.21336919642857
2,2014,2.43754241071429
3,2014,2.05896532258065
3,2014,2.10841612903226
3,2014,2.11846935483871
3,2014,2.23122016129032
3,2014,1.9082625
3,2014,2.06449556451613
3,2014,1.84827459677419
3,2014,1.97785080645161
4,2014,1.49225458333333
4,2014,1.73778583333333
4,2014,1.57967666666667
4,2014,1.61966875
4,2014,1.37165708333333
4,2014,1.52457708333333
4,2014,1.4597725
4,2014,1.60087875
5,2014,1.17018387096774
5,2014,1.4513310483871
5,2014,1.20278709677419
5,2014,1.26843346774194
5,2014,1.11549637096774
5,2014,1.21872661290323
5,2014,1.13819959677419
5,2014,1.21953709677419
6,2014,1.09021333333333
6,2014,1.42739458333333
6,2014,1.25375083333333
6,2014,1.29486375
6,2014,1.04345375
6,2014,1.18808083333333
6,2014,1.07201541666667
6,2014,1.33277083333333
7,2014,1.07804032258065
7,2014,1.36579677419355
7,2014,1.24105564516129
7,2014,1.33408306451613
7,2014,1.00929112903226
7,2014,1.17021532258065
7,2014,1.02224435483871
7,2014,1.27207822580645
8,2014,1.05409879032258
8,2014,1.24564959677419
8,2014,1.23104112903226
8,2014,1.3201060483871
8,2014,1.01465443548387
8,2014,1.09239153225806
8,2014,1.06210846774194
8,2014,1.15764919354839
9,2014,1.24003625
9,2014,1.39586541666667
9,2014,1.27954583333333
9,2014,1.30509458333333
9,2014,1.23409291666667
9,2014,1.21670458333333
9,2014,1.20880541666667
9,2014,1.2864625
10,2014,1.81868548387097
10,2014,1.91634677419355
10,2014,1.76804838709677
10,2014,1.76230161290323
10,2014,1.69939516129032
10,2014,1.82323709677419
10,2014,1.72696774193548
10,2014,1.81368387096774
11,2014,2.34736125
11,2014,2.41198583333333
11,2014,2.387795
11,2014,2.206515
11,2014,1.96732666666667
11,2014,2.39621
11,2014,2.10744875
11,2014,2.36605916666667
12,2014,2.02589879032258
12,2014,2.48749274193548
12,2014,2.65219838709677
12,2014,2.43067903225806
12,2014,1.95085483870968
12,2014,1.99300483870968
12,2014,2.01122217741935
12,2014,2.34794112903226
1,2015,1.75300846774194
1,2015,2.63370201612903
1,2015,2.39792217741936
1,2015,2.70459919354839
1,2015,1.76440806451613
1,2015,1.75776935483871
1,2015,1.88218266129032
1,2015,2.42640322580645
2,2015,2.04161696428571
2,2015,2.62211116071429
2,2015,2.48534107142857
2,2015,2.51210223214286
2,2015,1.87135714285714
2,2015,2.10849553571429
2,2015,1.91199866071429
2,2015,2.22858571428571
3,2015,1.86193024193548
3,2015,2.45625524193548
3,2015,2.37368266129032
3,2015,2.44424798387097
3,2015,1.67530766129032
3,2015,1.92071451612903
3,2015,1.71616653225806
3,2015,2.13197983870968
4,2015,1.42367416666667
4,2015,2.04557041666667
4,2015,1.90218333333333
4,2015,1.92522916666667
4,2015,1.32096541666667
4,2015,1.45598416666667
4,2015,1.34810708333333
4,2015,1.82533416666667
5,2015,1.17342459677419
5,2015,1.42881612903226
5,2015,1.272475
5,2015,1.34264193548387
5,2015,0.995237096774194
5,2015,1.21795362903226
5,2015,1.03545725806452
5,2015,1.25656733870968
6,2015,0.99968125
6,2015,1.254155
6,2015,1.079395
6,2015,1.11828833333333
6,2015,0.912573333333333
6,2015,1.00269041666667
6,2015,0.936545
6,2015,1.14655958333333
7,2015,0.912971774193548
7,2015,1.07864032258065
7,2015,1.09713225806452
7,2015,1.110375
7,2015,0.867125
7,2015,0.914120161290323
7,2015,0.888509677419355
7,2015,1.04237096774194
8,2015,1.0065935483871
8,2015,1.15863225806452
8,2015,1.19878790322581
8,2015,1.21832580645161
8,2015,0.928270967741936
8,2015,0.995004838709677
8,2015,0.996365725806452
8,2015,1.03638225806452
9,2015,1.20477083333333
9,2015,1.49735333333333
9,2015,1.50018666666667
9,2015,1.45024583333333
9,2015,1.16228416666667
9,2015,1.17178833333333
9,2015,1.21094291666667
9,2015,1.2719125
10,2015,1.44616451612903
10,2015,1.78908548387097
10,2015,1.87818870967742
10,2015,1.7033064516129
10,2015,1.50379193548387
10,2015,1.43022258064516
10,2015,1.49298548387097
10,2015,1.69858064516129
11,2015,1.85636166666667
11,2015,2.30166833333333
11,2015,2.20165708333333
11,2015,2.28907875
11,2015,1.83423833333333
11,2015,1.83546958333333
11,2015,1.84781708333333
11,2015,2.11176
12,2015,1.86727741935484
12,2015,2.32619193548387
12,2015,2.30276572580645
12,2015,2.55678830645161
12,2015,1.88634032258065
12,2015,1.79294233870968
12,2015,1.86705766129032
12,2015,1.96366129032258
1,2016,1.96422258064516
1,2016,3.11169193548387
1,2016,2.8541689516129
1,2016,2.89886572580645
1,2016,2.73715080645161
1,2016,2.08034758064516
1,2016,2.38254153225806
1,2016,2.96311814516129
2,2016,2.45496551724138
2,2016,2.63021379310345
2,2016,2.76235215517241
2,2016,2.76657112068966
2,2016,2.08070775862069
2,2016,2.62094051724138
2,2016,2.0778849137931
2,2016,2.29393922413793
3,2016,1.92319475806452
3,2016,2.66109032258065
3,2016,2.5928060483871
3,2016,2.62259032258065
3,2016,1.85865846774194
3,2016,1.94567701612903
3,2016,1.87717096774194
3,2016,2.52567822580645
4,2016,1.21959708333333
4,2016,1.87434333333333
4,2016,1.41153541666667
4,2016,1.43020333333333
4,2016,1.23933958333333
4,2016,1.27617875
4,2016,1.25903166666667
4,2016,1.56229083333333
5,2016,1.17922903225806
5,2016,1.46079032258065
5,2016,1.29615322580645
5,2016,1.48334838709677
5,2016,1.15897258064516
5,2016,1.19046774193548
5,2016,1.2292
5,2016,1.28133709677419
6,2016,1.05617541666667
6,2016,1.31702125
6,2016,1.2333225
6,2016,1.35405625
6,2016,0.95704125
6,2016,1.02379875
6,2016,1.02031958333333
6,2016,1.17894541666667
7,2016,1.02253991935484
7,2016,1.24895927419355
7,2016,1.16236693548387
7,2016,1.2692875
7,2016,0.891946370967742
7,2016,1.00340846774194
7,2016,0.950865725806452
7,2016,1.08302620967742
8,2016,1.03083709677419
8,2016,1.49362419354839
8,2016,1.42027741935484
8,2016,1.40708306451613
8,2016,1.00861612903226
8,2016,1.01427016129032
8,2016,1.04962338709677
8,2016,1.41508548387097
9,2016,1.16489875
9,2016,1.53774458333333
9,2016,1.60778958333333
9,2016,1.55442583333333
9,2016,1.26702333333333
9,2016,1.20092708333333
9,2016,1.25999541666667
9,2016,1.52327625
10,2016,1.71995443548387
10,2016,1.84893185483871
10,2016,1.89181491935484
10,2016,1.98441774193548
10,2016,1.4875814516129
10,2016,1.81399153225806
10,2016,1.54515927419355
10,2016,1.85301088709677
11,2016,2.12178083333333
11,2016,2.48672083333333
11,2016,2.19631083333333
11,2016,2.35523708333333
11,2016,1.88609416666667
11,2016,2.30552791666667
11,2016,1.99598625
11,2016,2.20004458333333
12,2016,1.62520241935484
12,2016,1.76348951612903
12,2016,1.95794112903226
12,2016,2.09905927419355
12,2016,1.57163629032258
12,2016,1.63575524193548
12,2016,1.79760846774194
12,2016,1.60552298387097
1,2017,2.13661411290323
1,2017,2.58151209677419
1,2017,2.54639919354839
1,2017,2.63623790322581
1,2017,2.06122016129032
1,2017,2.06038064516129
1,2017,2.11469798387097
1,2017,2.20720806451613
2,2017,2.21414196428571
2,2017,3.14998035714286
2,2017,2.64438482142857
2,2017,2.66504196428571
2,2017,2.69548883928571
2,2017,2.2461375
2,2017,2.39441428571429
2,2017,2.72021830357143
3,2017,3.10525846774194
3,2017,3.35853870967742
3,2017,2.57595080645161
3,2017,2.60086209677419
3,2017,2.74033870967742
3,2017,3.30506290322581
3,2017,2.6931625
3,2017,3.33038870967742
4,2017,1.77200583333333
4,2017,1.6154925
4,2017,1.54701416666667
4,2017,1.6538275
4,2017,1.38754125
4,2017,1.649925
4,2017,1.50560583333333
4,2017,1.52224958333333
5,2017,1.1734814516129
5,2017,1.16402822580645
5,2017,1.2078125
5,2017,1.22327580645161
5,2017,1.05397258064516
5,2017,1.11064516129032
5,2017,1.07481088709677
5,2017,1.12961370967742
6,2017,1.086865
6,2017,1.22088583333333
6,2017,1.17451458333333
6,2017,1.23241333333333
6,2017,1.04249916666667
6,2017,1.07500916666667
6,2017,1.07443625
6,2017,1.10865666666667
7,2017,1.05525403225806
7,2017,1.16524758064516
7,2017,1.15117903225806
7,2017,1.22223951612903
7,2017,0.889743548387097
7,2017,1.02770806451613
7,2017,0.94600564516129
7,2017,1.01024516129032
8,2017,1.01235766129032
8,2017,1.06792580645161
8,2017,1.09024959677419
8,2017,1.1405939516129
8,2017,0.939897580645161
8,2017,1.02704314516129
8,2017,0.955760483870968
8,2017,0.977682661290323
9,2017,1.07871375
9,2017,1.37930416666667
9,2017,1.37738125
9,2017,1.51418708333333
9,2017,1.12775333333333
9,2017,1.09888625
9,2017,1.1063075
9,2017,1.15644375
10,2017,1.5295564516129
10,2017,1.66485806451613
10,2017,1.62647419354839
10,2017,1.72482096774194
