"month","year","monthly_mean"
1,2014,2.37247983870968
2,2014,2.78541026785714
3,2014,2.23122016129032
4,2014,1.61966875
5,2014,1.26843346774194
6,2014,1.29486375
7,2014,1.33408306451613
8,2014,1.3201060483871
9,2014,1.30509458333333
10,2014,1.76230161290323
11,2014,2.206515
12,2014,2.43067903225806
1,2015,2.70459919354839
2,2015,2.51210223214286
3,2015,2.44424798387097
4,2015,1.92522916666667
5,2015,1.34264193548387
6,2015,1.11828833333333
7,2015,1.110375
8,2015,1.21832580645161
9,2015,1.45024583333333
10,2015,1.7033064516129
11,2015,2.28907875
12,2015,2.55678830645161
1,2016,2.89886572580645
2,2016,2.76657112068966
3,2016,2.62259032258065
4,2016,1.43020333333333
5,2016,1.48334838709677
6,2016,1.35405625
7,2016,1.2692875
8,2016,1.40708306451613
9,2016,1.55442583333333
10,2016,1.98441774193548
11,2016,2.35523708333333
12,2016,2.09905927419355
1,2017,2.63623790322581
2,2017,2.66504196428571
3,2017,2.60086209677419
4,2017,1.6538275
5,2017,1.22327580645161
6,2017,1.23241333333333
7,2017,1.22223951612903
8,2017,1.1405939516129
9,2017,1.51418708333333
10,2017,1.72482096774194
11,2017,1.86426541666667
12,2017,1.98873024193548
1,2018,2.03170201612903
2,2018,2.05861919642857
3,2018,1.94596129032258
4,2018,1.524775
5,2018,1.32341048387097
6,2018,1.1685175
7,2018,1.15358951612903
8,2018,1.22493508064516
9,2018,1.28148291666667
10,2018,1.84669032258065
11,2018,2.34420333333333
12,2018,2.58081451612903
1,2019,3.27268306451613
2,2019,3.08456205357143
3,2019,2.40313508064516
4,2019,2.07421333333333
5,2019,1.48402620967742
6,2019,1.30135708333333
7,2019,1.25853467741935
8,2019,1.29667459677419
9,2019,1.36386291666667
10,2019,1.6595935483871
11,2019,2.05710875
12,2019,2.28189959677419
1,2020,2.02809475806452
2,2020,2.06373577586207
3,2020,1.74277701612903
4,2020,1.46930958333333
5,2020,1.21226129032258
6,2020,1.13571958333333
7,2020,1.07031653225806
8,2020,0.997777419354839
9,2020,1.03248083333333
10,2020,1.42174596774194
11,2020,1.71432958333333
12,2020,1.74615685483871
1,2021,1.56057177419355
2,2021,1.68529866071429
3,2021,1.45099879032258
4,2021,1.06043333333333
5,2021,1.00601532258065
6,2021,0.859721666666667
7,2021,0.756666129032258
8,2021,0.710175403225807
9,2021,0.75183625
10,2021,1.12157096774194
11,2021,1.54851375
12,2021,1.57552540322581
1,2022,1.42407903225806
2,2022,1.62446919642857
3,2022,1.59570403225806
4,2022,1.30947791666667
5,2022,0.8997125
6,2022,0.773082916666667
7,2022,0.797120967741936
8,2022,0.846018951612903
9,2022,1.04632458333333
10,2022,1.35385322580645
11,2022,1.67708125
12,2022,1.66415787037037
