system:time_start,undefined
"Jan 1, 2001",259.102
"Jan 9, 2001",255.91
"Jan 17, 2001",234.391
"Jan 25, 2001",241.752
"Feb 2, 2001",197.208
"Feb 10, 2001",214.447
"Feb 18, 2001",207.068
"Feb 26, 2001",218.385
"Mar 6, 2001",186.922
"Mar 14, 2001",153.974
"Mar 22, 2001",131.944
"Mar 30, 2001",153.885
"Apr 7, 2001",148.801
"Apr 15, 2001",162.087
"Apr 23, 2001",
"May 1, 2001",77.345
"May 9, 2001",
"May 17, 2001",99.239
"May 25, 2001",93.379
"Jun 2, 2001",107.884
"Jun 10, 2001",100.354
"Jun 18, 2001",38.242
"Jul 4, 2001",82.096
"Jul 12, 2001",76.531
"Jul 20, 2001",57.5
"Jul 28, 2001",94.885
"Aug 5, 2001",82.854
"Aug 13, 2001",75.155
"Aug 21, 2001",91.217
"Aug 29, 2001",110.571
"Sep 6, 2001",118.174
"Sep 14, 2001",110.14
"Sep 22, 2001",121.406
"Sep 30, 2001",
"Oct 8, 2001",211.733
"Oct 16, 2001",255.991
"Oct 24, 2001",240.925
"Nov 1, 2001",213.963
"Nov 9, 2001",293.006
"Nov 17, 2001",295.453
"Nov 25, 2001",309.292
"Dec 3, 2001",292.416
"Dec 11, 2001",258.677
"Dec 19, 2001",292.342
"Dec 27, 2001",231.528
"Jan 1, 2002",389.929
"Jan 9, 2002",249.5
"Jan 17, 2002",240.307
"Jan 25, 2002",227.562
"Feb 2, 2002",265.655
"Feb 10, 2002",285.137
"Feb 18, 2002",231.646
"Feb 26, 2002",221.155
"Mar 6, 2002",226.733
"Mar 14, 2002",216.016
"Mar 22, 2002",
"Mar 30, 2002",214.923
"Apr 7, 2002",183.475
"Apr 15, 2002",173.106
"Apr 23, 2002",121.158
"May 1, 2002",104.368
"May 9, 2002",129.736
"May 17, 2002",102.071
"May 25, 2002",
"Jun 2, 2002",90.152
"Jun 10, 2002",67.444
"Jun 18, 2002",
"Jun 26, 2002",59.519
"Jul 4, 2002",69.068
"Jul 12, 2002",66.196
"Jul 20, 2002",76.941
"Jul 28, 2002",71.699
"Aug 5, 2002",82.012
"Aug 13, 2002",80.429
"Aug 21, 2002",85.981
"Aug 29, 2002",88.14
"Sep 6, 2002",101.171
"Sep 14, 2002",139.626
"Sep 22, 2002",144.025
"Sep 30, 2002",142.609
"Oct 8, 2002",195.096
"Oct 16, 2002",206.941
"Oct 24, 2002",177.415
"Nov 1, 2002",244.292
"Nov 9, 2002",269.916
"Nov 17, 2002",232.621
"Nov 25, 2002",340.008
"Dec 3, 2002",277.96
"Dec 11, 2002",318.294
"Dec 19, 2002",257.239
"Dec 27, 2002",
"Jan 1, 2003",334.214
"Jan 9, 2003",339.366
"Jan 17, 2003",283.113
"Jan 25, 2003",286.786
"Feb 2, 2003",176.661
"Feb 10, 2003",300.898
"Feb 18, 2003",222.028
"Feb 26, 2003",263.776
"Mar 6, 2003",
"Mar 14, 2003",190.59
"Mar 22, 2003",202.422
"Mar 30, 2003",163
"Apr 7, 2003",213.494
"Apr 15, 2003",139.283
"Apr 23, 2003",
"May 1, 2003",100.82
"May 9, 2003",93.184
"May 17, 2003",
"May 25, 2003",91.245
"Jun 2, 2003",75.422
"Jun 10, 2003",75.618
"Jun 18, 2003",93.941
"Jun 26, 2003",100.994
"Jul 4, 2003",
"Jul 12, 2003",78.526
"Jul 20, 2003",
"Jul 28, 2003",96.594
"Aug 5, 2003",81.651
"Aug 13, 2003",84.722
"Aug 21, 2003",89.483
"Aug 29, 2003",113.276
"Sep 6, 2003",102.918
"Sep 14, 2003",94.919
"Sep 22, 2003",118.273
"Sep 30, 2003",151.762
"Oct 8, 2003",126.556
"Oct 16, 2003",159.717
"Oct 24, 2003",184.441
"Nov 1, 2003",194.565
"Nov 9, 2003",212.186
"Nov 17, 2003",219.733
"Nov 25, 2003",261.82
"Dec 3, 2003",261.73
"Dec 11, 2003",224.124
"Dec 19, 2003",
"Dec 27, 2003",185.36
"Jan 1, 2004",220.258
"Jan 9, 2004",215.702
"Jan 17, 2004",
"Jan 25, 2004",270.242
"Feb 2, 2004",227.379
"Feb 10, 2004",243.261
"Feb 18, 2004",177.689
"Feb 26, 2004",211.065
"Mar 5, 2004",188.366
"Mar 13, 2004",165.224
"Mar 21, 2004",178.668
"Mar 29, 2004",133.96
"Apr 6, 2004",128.962
"Apr 14, 2004",
"Apr 22, 2004",112.882
"Apr 30, 2004",96.764
"May 8, 2004",118.953
"May 16, 2004",74.811
"May 24, 2004",85.615
"Jun 1, 2004",85.419
"Jun 9, 2004",67.289
"Jun 17, 2004",85.922
"Jun 25, 2004",102
"Jul 3, 2004",62.522
"Jul 11, 2004",57.263
"Jul 19, 2004",65.453
"Jul 27, 2004",76.338
"Aug 4, 2004",65.786
"Aug 12, 2004",86.961
"Aug 20, 2004",79.162
"Aug 28, 2004",119.885
"Sep 5, 2004",106.314
"Sep 13, 2004",116.904
"Sep 21, 2004",130.121
"Sep 29, 2004",121.59
"Oct 7, 2004",140.304
"Oct 15, 2004",155.941
"Oct 23, 2004",153.457
"Oct 31, 2004",188.752
"Nov 8, 2004",
"Nov 16, 2004",229.969
"Nov 24, 2004",205.161
"Dec 2, 2004",236.593
"Dec 10, 2004",245.109
"Dec 18, 2004",228.453
"Dec 26, 2004",168.593
"Jan 1, 2005",212.627
"Jan 9, 2005",127.316
"Jan 17, 2005",141.298
"Jan 25, 2005",159.373
"Feb 2, 2005",136.922
"Feb 10, 2005",150.472
"Feb 18, 2005",175.543
"Feb 26, 2005",153.357
"Mar 6, 2005",111.512
"Mar 14, 2005",148.351
"Mar 22, 2005",143.189
"Mar 30, 2005",143.491
"Apr 7, 2005",
"Apr 15, 2005",134.36
"Apr 23, 2005",110.364
"May 1, 2005",105.599
"May 9, 2005",106.938
"May 17, 2005",92.171
"May 25, 2005",99.817
"Jun 2, 2005",116.54
"Jun 10, 2005",
"Jun 18, 2005",81
"Jun 26, 2005",113.363
"Jul 4, 2005",77.087
"Jul 12, 2005",80
"Jul 20, 2005",68.239
"Jul 28, 2005",
"Aug 5, 2005",81.935
"Aug 13, 2005",
"Aug 21, 2005",100.503
"Aug 29, 2005",104.674
"Sep 6, 2005",106.065
"Sep 14, 2005",138.059
"Sep 22, 2005",125.45
"Sep 30, 2005",154
"Oct 8, 2005",158.491
"Oct 16, 2005",172.205
"Oct 24, 2005",163.144
"Nov 1, 2005",172.553
"Nov 9, 2005",197.547
"Nov 17, 2005",240.929
"Nov 25, 2005",215.894
"Dec 3, 2005",202.45
"Dec 11, 2005",219.354
"Dec 19, 2005",223.45
"Dec 27, 2005",147.929
"Jan 1, 2006",202.143
"Jan 9, 2006",135.891
"Jan 17, 2006",176.865
"Jan 25, 2006",220.606
"Feb 2, 2006",122.78
"Feb 10, 2006",197.466
"Feb 18, 2006",164.461
"Feb 26, 2006",
"Mar 6, 2006",196.649
"Mar 14, 2006",154.472
"Mar 22, 2006",146.025
"Mar 30, 2006",178.898
"Apr 7, 2006",155.612
"Apr 15, 2006",110.708
"Apr 23, 2006",82.898
"May 1, 2006",93.609
"May 9, 2006",90.606
"May 17, 2006",70.609
"May 25, 2006",
"Jun 2, 2006",78.416
"Jun 10, 2006",78.68
"Jun 18, 2006",92.155
"Jun 26, 2006",
"Jul 4, 2006",86.196
"Jul 12, 2006",101.581
"Jul 20, 2006",93.402
"Jul 28, 2006",63.953
"Aug 5, 2006",100.509
"Aug 13, 2006",100.016
"Aug 21, 2006",70.63
"Aug 29, 2006",81.137
"Sep 6, 2006",107.075
"Sep 14, 2006",105.618
"Sep 22, 2006",98.873
"Sep 30, 2006",147.332
"Oct 8, 2006",160.373
"Oct 16, 2006",173.871
"Oct 24, 2006",188.146
"Nov 1, 2006",211.857
"Nov 9, 2006",231.205
"Nov 17, 2006",229.578
"Nov 25, 2006",241.065
"Dec 3, 2006",233.525
"Dec 11, 2006",236.817
"Dec 19, 2006",209.879
"Dec 27, 2006",200.053
"Jan 1, 2007",307.534
"Jan 9, 2007",213.416
"Jan 17, 2007",276.025
"Jan 25, 2007",248.975
"Feb 2, 2007",292.807
"Feb 10, 2007",239.789
"Feb 18, 2007",302.413
"Feb 26, 2007",
"Mar 6, 2007",260.332
"Mar 14, 2007",174
"Mar 22, 2007",74.752
"Mar 30, 2007",177.657
"Apr 7, 2007",184.363
"Apr 15, 2007",183.084
"Apr 23, 2007",142.053
"May 1, 2007",116.509
"May 9, 2007",93.034
"May 17, 2007",100.913
"May 25, 2007",82.491
"Jun 2, 2007",90.022
"Jun 10, 2007",88.264
"Jun 18, 2007",73
"Jun 26, 2007",85.171
"Jul 4, 2007",74.184
"Jul 12, 2007",64.45
"Jul 20, 2007",68.938
"Jul 28, 2007",67.488
"Aug 5, 2007",85.276
"Aug 13, 2007",
"Aug 21, 2007",88.72
"Aug 29, 2007",
"Sep 6, 2007",
"Sep 14, 2007",119.581
"Sep 22, 2007",134.211
"Sep 30, 2007",146.736
"Oct 8, 2007",177.907
"Oct 16, 2007",203.193
"Oct 24, 2007",221.863
"Nov 1, 2007",244.568
"Nov 9, 2007",232.873
"Nov 17, 2007",288.758
"Nov 25, 2007",301.248
"Dec 3, 2007",302.267
"Dec 11, 2007",297.273
"Dec 19, 2007",283.975
"Dec 27, 2007",194.798
"Jan 1, 2008",336.519
"Jan 9, 2008",261.071
"Jan 17, 2008",323.04
"Jan 25, 2008",195
"Feb 2, 2008",339.509
"Feb 10, 2008",363.981
"Feb 18, 2008",337.975
"Feb 26, 2008",161.602
"Mar 5, 2008",298.606
"Mar 13, 2008",289.488
"Mar 21, 2008",226.41
"Mar 29, 2008",
"Apr 6, 2008",178.553
"Apr 14, 2008",183.295
"Apr 22, 2008",132.587
"Apr 30, 2008",99.596
"May 8, 2008",84.348
"May 16, 2008",112.199
"May 24, 2008",75.23
"Jun 1, 2008",74.571
"Jun 9, 2008",68.003
"Jun 17, 2008",80.674
"Jun 25, 2008",82.804
"Jul 3, 2008",93.833
"Jul 11, 2008",93.581
"Jul 19, 2008",92.913
"Jul 27, 2008",97.658
"Aug 4, 2008",81.835
"Aug 12, 2008",91.376
"Aug 20, 2008",105.78
"Aug 28, 2008",103.68
"Sep 5, 2008",
"Sep 13, 2008",121.509
"Sep 21, 2008",105.432
"Sep 29, 2008",138.326
"Oct 7, 2008",155.975
"Oct 15, 2008",187.646
"Oct 23, 2008",200.078
"Oct 31, 2008",212.019
"Nov 8, 2008",284.016
"Nov 16, 2008",252.845
"Nov 24, 2008",251.705
"Dec 2, 2008",273.705
"Dec 10, 2008",323.621
"Dec 18, 2008",287.661
"Dec 26, 2008",247.556
"Jan 1, 2009",394.686
"Jan 9, 2009",229.534
"Jan 17, 2009",275.18
"Jan 25, 2009",245.385
"Feb 2, 2009",289.329
"Feb 10, 2009",230.702
"Feb 18, 2009",286.27
"Feb 26, 2009",311.14
"Mar 6, 2009",222.963
"Mar 14, 2009",266.084
"Mar 22, 2009",301.37
"Mar 30, 2009",196.901
"Apr 7, 2009",192.602
"Apr 15, 2009",133.301
"Apr 23, 2009",135.863
"May 1, 2009",127.729
"May 9, 2009",
"May 17, 2009",107.799
"May 25, 2009",74.301
"Jun 2, 2009",73
"Jun 10, 2009",84.5
"Jun 18, 2009",70.196
"Jun 26, 2009",64
"Jul 4, 2009",80.478
"Jul 12, 2009",86.003
"Jul 20, 2009",66
"Jul 28, 2009",70.07
"Aug 5, 2009",71.562
"Aug 13, 2009",74.752
"Aug 21, 2009",91
"Aug 29, 2009",121.649
"Sep 6, 2009",120.028
"Sep 14, 2009",158.22
"Sep 22, 2009",145.177
"Sep 30, 2009",120.559
"Oct 8, 2009",141.342
"Oct 16, 2009",169.59
"Oct 24, 2009",205.413
"Nov 1, 2009",223.839
"Nov 9, 2009",214.124
"Nov 17, 2009",276.317
"Nov 25, 2009",311.174
"Dec 3, 2009",317.658
"Dec 11, 2009",379.534
"Dec 19, 2009",327.531
"Dec 27, 2009",227.775
"Jan 1, 2010",384.637
"Jan 9, 2010",426.435
"Jan 17, 2010",447.239
"Jan 25, 2010",417.497
"Feb 2, 2010",354.55
"Feb 10, 2010",384.345
"Feb 18, 2010",359.767
"Feb 26, 2010",297.119
"Mar 6, 2010",350.208
"Mar 14, 2010",284.211
"Mar 22, 2010",211
"Mar 30, 2010",261.609
"Apr 7, 2010",252.565
"Apr 15, 2010",147.957
"Apr 23, 2010",137.012
"May 1, 2010",127.876
"May 9, 2010",110.668
"May 17, 2010",
"May 25, 2010",95.73
"Jun 2, 2010",111.444
"Jun 10, 2010",
"Jun 18, 2010",83.919
"Jun 26, 2010",93.693
"Jul 4, 2010",87.895
"Jul 12, 2010",53.789
"Jul 20, 2010",76.742
"Jul 28, 2010",84.543
"Aug 5, 2010",99.084
"Aug 13, 2010",111.789
"Aug 21, 2010",131.286
"Aug 29, 2010",102.118
"Sep 6, 2010",154.416
"Sep 14, 2010",147.748
"Sep 22, 2010",173.239
"Sep 30, 2010",166.618
"Oct 8, 2010",184.86
"Oct 16, 2010",239.537
"Oct 24, 2010",215.72
"Nov 1, 2010",231.851
"Nov 9, 2010",297.239
"Nov 17, 2010",270.146
"Nov 25, 2010",301.568
"Dec 3, 2010",281.227
"Dec 11, 2010",250.528
"Dec 19, 2010",274.842
"Dec 27, 2010",216.112
"Jan 1, 2011",341.019
"Jan 9, 2011",376.634
"Jan 17, 2011",474.699
"Jan 25, 2011",326.969
"Feb 2, 2011",301.031
"Feb 10, 2011",393.807
"Feb 18, 2011",262.298
"Feb 26, 2011",404.208
"Mar 6, 2011",422.056
"Mar 14, 2011",296.177
"Mar 22, 2011",271.612
"Mar 30, 2011",263.624
"Apr 7, 2011",188.23
"Apr 15, 2011",191.368
"Apr 23, 2011",179.14
"May 1, 2011",133.643
"May 9, 2011",133.711
"May 17, 2011",117.68
"May 25, 2011",114.783
"Jun 2, 2011",85.696
"Jun 10, 2011",99.61
"Jun 18, 2011",82.655
"Jun 26, 2011",63.093
"Jul 4, 2011",74.833
"Jul 12, 2011",
"Jul 20, 2011",90.257
"Jul 28, 2011",78.087
"Aug 5, 2011",126.024
"Aug 13, 2011",101.991
"Aug 21, 2011",88.63
"Aug 29, 2011",109.714
"Sep 6, 2011",140.366
"Sep 14, 2011",131.363
"Sep 22, 2011",191.196
"Sep 30, 2011",190.534
"Oct 8, 2011",197.932
"Oct 16, 2011",223.627
"Oct 24, 2011",226.705
"Nov 1, 2011",287.829
"Nov 9, 2011",329.36
"Nov 17, 2011",318.876
"Nov 25, 2011",369.665
"Dec 3, 2011",364.193
"Dec 11, 2011",273.747
"Dec 19, 2011",282.46
"Dec 27, 2011",181.537
"Jan 1, 2012",328.463
"Jan 9, 2012",231.665
"Jan 17, 2012",265.23
"Jan 25, 2012",271.969
"Feb 2, 2012",191.599
"Feb 10, 2012",311.099
"Feb 18, 2012",232.941
"Feb 26, 2012",287.317
"Mar 5, 2012",315.925
"Mar 13, 2012",279.252
"Mar 21, 2012",245.711
"Mar 29, 2012",249
"Apr 6, 2012",181.9
"Apr 14, 2012",166.326
"Apr 22, 2012",93.668
"Apr 30, 2012",134.239
"May 8, 2012",121.342
"May 16, 2012",103.559
"May 24, 2012",112.711
"Jun 1, 2012",79.649
"Jun 9, 2012",84.286
"Jun 17, 2012",83.171
"Jun 25, 2012",90.593
"Jul 3, 2012",73.314
"Jul 11, 2012",67.84
"Jul 19, 2012",81.739
"Jul 27, 2012",87.111
"Aug 4, 2012",97.491
"Aug 12, 2012",108.551
"Aug 20, 2012",98.438
"Aug 28, 2012",121.295
"Sep 5, 2012",131.149
"Sep 13, 2012",146.68
"Sep 21, 2012",122.941
"Sep 29, 2012",149
"Oct 7, 2012",198.73
"Oct 15, 2012",174.547
"Oct 23, 2012",236.64
"Oct 31, 2012",267.789
"Nov 8, 2012",195.214
"Nov 16, 2012",311.202
"Nov 24, 2012",295.509
"Dec 2, 2012",338.481
"Dec 10, 2012",353
"Dec 18, 2012",353.193
"Dec 26, 2012",216.851
"Jan 1, 2013",307.873
"Jan 9, 2013",372.373
"Jan 17, 2013",293.463
"Jan 25, 2013",311.096
"Feb 2, 2013",332.745
"Feb 10, 2013",349.516
"Feb 18, 2013",288.174
"Feb 26, 2013",329.851
"Mar 6, 2013",282.848
"Mar 14, 2013",264.447
"Mar 22, 2013",256.377
"Mar 30, 2013",240.224
"Apr 7, 2013",179.811
"Apr 15, 2013",186.05
"Apr 23, 2013",164.795
"May 1, 2013",112.435
"May 9, 2013",107.55
"May 17, 2013",
"May 25, 2013",97.525
"Jun 2, 2013",97.193
"Jun 10, 2013",111.628
"Jun 18, 2013",80.118
"Jun 26, 2013",83.087
"Jul 4, 2013",95.579
"Jul 12, 2013",86.276
"Jul 20, 2013",67.087
"Jul 28, 2013",103.497
"Aug 5, 2013",87.32
"Aug 13, 2013",88.879
"Aug 21, 2013",89.593
"Aug 29, 2013",133.452
"Sep 6, 2013",185.82
"Sep 14, 2013",120.559
"Sep 22, 2013",124.209
"Sep 30, 2013",163.534
"Oct 8, 2013",178.553
"Oct 16, 2013",184.062
"Oct 24, 2013",261.205
"Nov 1, 2013",263.425
"Nov 9, 2013",311.242
"Nov 17, 2013",338.398
"Nov 25, 2013",368.037
"Dec 3, 2013",372.404
"Dec 11, 2013",433.82
"Dec 19, 2013",402.04
"Dec 27, 2013",
"Jan 1, 2014",403.342
"Jan 9, 2014",305.345
"Jan 17, 2014",437.447
"Jan 25, 2014",233.519
"Feb 2, 2014",435.506
"Feb 10, 2014",441.525
"Feb 18, 2014",188.311
"Feb 26, 2014",328.807
"Mar 6, 2014",365.848
"Mar 14, 2014",207
"Mar 22, 2014",243.637
"Mar 30, 2014",257.385
"Apr 7, 2014",192.736
"Apr 15, 2014",157.047
"Apr 23, 2014",115.957
"May 1, 2014",147.984
"May 9, 2014",127.981
"May 17, 2014",
"May 25, 2014",94.174
"Jun 2, 2014",100.118
"Jun 10, 2014",82.972
"Jun 18, 2014",88.071
"Jun 26, 2014",78.752
"Jul 4, 2014",89.547
"Jul 12, 2014",91.527
"Jul 20, 2014",79.292
"Jul 28, 2014",119.158
"Aug 5, 2014",102.255
"Aug 13, 2014",118.708
"Aug 21, 2014",121.767
"Aug 29, 2014",137.339
"Sep 6, 2014",147.382
"Sep 14, 2014",
"Sep 22, 2014",196.196
"Sep 30, 2014",138
"Oct 8, 2014",158.684
"Oct 16, 2014",244.425
"Oct 24, 2014",254.314
"Nov 1, 2014",310.304
"Nov 9, 2014",369.798
"Nov 17, 2014",340.714
"Nov 25, 2014",318.833
"Dec 3, 2014",418.988
"Dec 11, 2014",399.425
"Dec 19, 2014",424.671
"Dec 27, 2014",166.65
"Jan 1, 2015",462.494
"Jan 9, 2015",282.053
"Jan 17, 2015",233.94
"Jan 25, 2015",457.304
"Feb 2, 2015",504.497
"Feb 10, 2015",438.83
"Feb 18, 2015",419.953
"Feb 26, 2015",329.158
"Mar 6, 2015",364.505
